year,month,day,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_mean_3,sin_week,cos_week
2019,7,26,8.0,13.0,14.0,11.0,12.0,11.0,7.0,11.428571428571429,10.666666666666666,-0.433883739117558,-0.9009688679024191
2019,7,27,11.0,8.0,13.0,14.0,11.0,12.0,11.0,12.285714285714286,12.0,-0.9749279121818236,-0.2225209339563146
2019,7,28,17.0,11.0,8.0,13.0,14.0,11.0,12.0,13.142857142857142,15.333333333333334,-0.7818314824680299,0.6234898018587334
2019,7,29,18.0,17.0,11.0,8.0,13.0,14.0,11.0,13.142857142857142,15.333333333333334,0.0,1.0
2019,7,30,11.0,18.0,17.0,11.0,8.0,13.0,14.0,12.571428571428571,13.0,0.7818314824680298,0.6234898018587336
2019,7,31,10.0,11.0,18.0,17.0,11.0,8.0,13.0,12.714285714285714,11.666666666666666,0.9749279121818236,-0.22252093395631434
2019,8,1,14.0,10.0,11.0,18.0,17.0,11.0,8.0,13.0,11.333333333333334,0.43388373911755823,-0.900968867902419
2019,8,2,10.0,14.0,10.0,11.0,18.0,17.0,11.0,13.142857142857142,12.0,-0.433883739117558,-0.9009688679024191
2019,8,3,12.0,10.0,14.0,10.0,11.0,18.0,17.0,13.285714285714286,13.333333333333334,-0.9749279121818236,-0.2225209339563146
2019,8,4,18.0,12.0,10.0,14.0,10.0,11.0,18.0,11.571428571428571,12.0,-0.7818314824680299,0.6234898018587334
2019,8,5,6.0,18.0,12.0,10.0,14.0,10.0,11.0,11.142857142857142,10.666666666666666,0.0,1.0
2019,8,6,8.0,6.0,18.0,12.0,10.0,14.0,10.0,12.428571428571429,11.0,0.7818314824680298,0.6234898018587336
2019,8,7,19.0,8.0,6.0,18.0,12.0,10.0,14.0,11.857142857142858,12.333333333333334,0.9749279121818236,-0.22252093395631434
2019,8,8,10.0,19.0,8.0,6.0,18.0,12.0,10.0,12.428571428571429,14.333333333333334,0.43388373911755823,-0.900968867902419
2019,8,9,14.0,10.0,19.0,8.0,6.0,18.0,12.0,13.285714285714286,14.0,-0.433883739117558,-0.9009688679024191
2019,8,10,18.0,14.0,10.0,19.0,8.0,6.0,18.0,13.285714285714286,16.666666666666668,-0.9749279121818236,-0.2225209339563146
2019,8,11,18.0,18.0,14.0,10.0,19.0,8.0,6.0,13.857142857142858,15.333333333333334,-0.7818314824680299,0.6234898018587334
2019,8,12,10.0,18.0,18.0,14.0,10.0,19.0,8.0,14.714285714285714,14.0,0.0,1.0
2019,8,13,14.0,10.0,18.0,18.0,14.0,10.0,19.0,13.428571428571429,11.333333333333334,0.7818314824680298,0.6234898018587336
2019,8,14,10.0,14.0,10.0,18.0,18.0,14.0,10.0,14.285714285714286,13.333333333333334,0.9749279121818236,-0.22252093395631434
2019,8,15,16.0,10.0,14.0,10.0,18.0,18.0,14.0,13.857142857142858,12.333333333333334,0.43388373911755823,-0.900968867902419
2019,8,16,11.0,16.0,10.0,14.0,10.0,18.0,18.0,12.857142857142858,12.666666666666666,-0.433883739117558,-0.9009688679024191
2019,8,17,11.0,11.0,16.0,10.0,14.0,10.0,18.0,12.714285714285714,13.0,-0.9749279121818236,-0.2225209339563146
2019,8,18,17.0,11.0,11.0,16.0,10.0,14.0,10.0,12.285714285714286,11.666666666666666,-0.7818314824680299,0.6234898018587334
2019,8,19,7.0,17.0,11.0,11.0,16.0,10.0,14.0,11.428571428571429,10.666666666666666,0.0,1.0
2019,8,20,8.0,7.0,17.0,11.0,11.0,16.0,10.0,12.571428571428571,11.0,0.7818314824680298,0.6234898018587336
2019,8,21,18.0,8.0,7.0,17.0,11.0,11.0,16.0,13.0,15.0,0.9749279121818236,-0.22252093395631434
2019,8,22,19.0,18.0,8.0,7.0,17.0,11.0,11.0,12.285714285714286,14.333333333333334,0.43388373911755823,-0.900968867902419
2019,8,23,6.0,19.0,18.0,8.0,7.0,17.0,11.0,12.285714285714286,12.0,-0.433883739117558,-0.9009688679024191
2019,8,24,11.0,6.0,19.0,18.0,8.0,7.0,17.0,11.714285714285714,10.0,-0.9749279121818236,-0.2225209339563146
2019,8,25,13.0,11.0,6.0,19.0,18.0,8.0,7.0,13.0,13.333333333333334,-0.7818314824680299,0.6234898018587334
2019,8,26,16.0,13.0,11.0,6.0,19.0,18.0,8.0,13.571428571428571,13.666666666666666,0.0,1.0
2019,8,27,12.0,16.0,13.0,11.0,6.0,19.0,18.0,12.857142857142858,13.666666666666666,0.7818314824680298,0.6234898018587336
2019,8,28,13.0,12.0,16.0,13.0,11.0,6.0,19.0,12.142857142857142,13.0,0.9749279121818236,-0.22252093395631434
2019,8,29,14.0,13.0,12.0,16.0,13.0,11.0,6.0,13.0,13.0,0.43388373911755823,-0.900968867902419
2019,8,30,12.0,14.0,13.0,12.0,16.0,13.0,11.0,13.285714285714286,13.0,-0.433883739117558,-0.9009688679024191
2019,8,31,13.0,12.0,14.0,13.0,12.0,16.0,13.0,13.285714285714286,12.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,9,1,13.0,13.0,12.0,14.0,13.0,12.0,16.0,12.857142857142858,13.0,-0.7818314824680299,0.6234898018587334
2019,9,2,13.0,13.0,13.0,12.0,14.0,13.0,12.0,13.0,13.0,0.0,1.0
2019,9,3,13.0,13.0,13.0,13.0,12.0,14.0,13.0,13.571428571428571,14.333333333333334,0.7818314824680298,0.6234898018587336
2019,9,4,17.0,13.0,13.0,13.0,13.0,12.0,14.0,12.857142857142858,13.0,0.9749279121818236,-0.22252093395631434
2019,9,5,9.0,17.0,13.0,13.0,13.0,13.0,12.0,13.285714285714286,13.666666666666666,0.43388373911755823,-0.900968867902419
2019,9,6,15.0,9.0,17.0,13.0,13.0,13.0,13.0,13.428571428571429,12.666666666666666,-0.433883739117558,-0.9009688679024191
2019,9,7,14.0,15.0,9.0,17.0,13.0,13.0,13.0,13.714285714285714,14.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,9,8,15.0,14.0,15.0,9.0,17.0,13.0,13.0,14.142857142857142,15.0,-0.7818314824680299,0.6234898018587334
2019,9,9,16.0,15.0,14.0,15.0,9.0,17.0,13.0,14.0,14.333333333333334,0.0,1.0
2019,9,10,12.0,16.0,15.0,14.0,15.0,9.0,17.0,13.285714285714286,13.333333333333334,0.7818314824680298,0.6234898018587336
2019,9,11,12.0,12.0,16.0,15.0,14.0,15.0,9.0,12.857142857142858,10.0,0.9749279121818236,-0.22252093395631434
2019,9,12,6.0,12.0,12.0,16.0,15.0,14.0,15.0,11.714285714285714,8.333333333333334,0.43388373911755823,-0.900968867902419
2019,9,13,7.0,6.0,12.0,12.0,16.0,15.0,14.0,12.0,9.666666666666666,-0.433883739117558,-0.9009688679024191
2019,9,14,16.0,7.0,6.0,12.0,12.0,16.0,15.0,11.857142857142858,12.333333333333334,-0.9749279121818236,-0.2225209339563146
2019,9,15,14.0,16.0,7.0,6.0,12.0,12.0,16.0,11.428571428571429,14.333333333333334,-0.7818314824680299,0.6234898018587334
2019,9,16,13.0,14.0,16.0,7.0,6.0,12.0,12.0,10.714285714285714,11.333333333333334,0.0,1.0
2019,9,17,7.0,13.0,14.0,16.0,7.0,6.0,12.0,10.714285714285714,10.666666666666666,0.7818314824680298,0.6234898018587336
2019,9,18,12.0,7.0,13.0,14.0,16.0,7.0,6.0,11.0,9.0,0.9749279121818236,-0.22252093395631434
2019,9,19,8.0,12.0,7.0,13.0,14.0,16.0,7.0,12.285714285714286,12.0,0.43388373911755823,-0.900968867902419
2019,9,20,16.0,8.0,12.0,7.0,13.0,14.0,16.0,12.285714285714286,13.333333333333334,-0.433883739117558,-0.9009688679024191
2019,9,21,16.0,16.0,8.0,12.0,7.0,13.0,14.0,11.714285714285714,14.0,-0.9749279121818236,-0.2225209339563146
2019,9,22,10.0,16.0,16.0,8.0,12.0,7.0,13.0,11.428571428571429,12.333333333333334,-0.7818314824680299,0.6234898018587334
2019,9,23,11.0,10.0,16.0,16.0,8.0,12.0,7.0,11.857142857142858,10.333333333333334,0.0,1.0
2019,9,24,10.0,11.0,10.0,16.0,16.0,8.0,12.0,12.714285714285714,13.0,0.7818314824680298,0.6234898018587336
2019,9,25,18.0,10.0,11.0,10.0,16.0,16.0,8.0,12.714285714285714,12.0,0.9749279121818236,-0.22252093395631434
2019,9,26,8.0,18.0,10.0,11.0,10.0,16.0,16.0,12.285714285714286,13.0,0.43388373911755823,-0.900968867902419
2019,9,27,13.0,8.0,18.0,10.0,11.0,10.0,16.0,12.142857142857142,12.0,-0.433883739117558,-0.9009688679024191
2019,9,28,15.0,13.0,8.0,18.0,10.0,11.0,10.0,14.428571428571429,18.0,-0.9749279121818236,-0.2225209339563146
2019,9,29,26.0,15.0,13.0,8.0,18.0,10.0,11.0,13.857142857142858,16.0,-0.7818314824680299,0.6234898018587334
2019,9,30,7.0,26.0,15.0,13.0,8.0,18.0,10.0,14.285714285714286,15.333333333333334,0.0,1.0
2019,10,1,13.0,7.0,26.0,15.0,13.0,8.0,18.0,13.285714285714286,10.333333333333334,0.7818314824680298,0.6234898018587336
2019,10,2,11.0,13.0,7.0,26.0,15.0,13.0,8.0,14.0,12.333333333333334,0.9749279121818236,-0.22252093395631434
2019,10,3,13.0,11.0,13.0,7.0,26.0,15.0,13.0,14.285714285714286,13.0,0.43388373911755823,-0.900968867902419
2019,10,4,15.0,13.0,11.0,13.0,7.0,26.0,15.0,13.857142857142858,13.333333333333334,-0.433883739117558,-0.9009688679024191
2019,10,5,12.0,15.0,13.0,11.0,13.0,7.0,26.0,12.428571428571429,14.333333333333334,-0.9749279121818236,-0.2225209339563146
2019,10,6,16.0,12.0,15.0,13.0,11.0,13.0,7.0,13.0,13.0,-0.7818314824680299,0.6234898018587334
2019,10,7,11.0,16.0,12.0,15.0,13.0,11.0,13.0,12.571428571428571,12.333333333333334,0.0,1.0
2019,10,8,10.0,11.0,16.0,12.0,15.0,13.0,11.0,13.285714285714286,12.333333333333334,0.7818314824680298,0.6234898018587336
2019,10,9,16.0,10.0,11.0,16.0,12.0,15.0,13.0,12.857142857142858,12.0,0.9749279121818236,-0.22252093395631434
2019,10,10,10.0,16.0,10.0,11.0,16.0,12.0,15.0,11.857142857142858,11.333333333333334,0.43388373911755823,-0.900968867902419
2019,10,11,8.0,10.0,16.0,10.0,11.0,16.0,12.0,12.0,10.333333333333334,-0.433883739117558,-0.9009688679024191
2019,10,12,13.0,8.0,10.0,16.0,10.0,11.0,16.0,12.285714285714286,13.0,-0.9749279121818236,-0.2225209339563146
2019,10,13,18.0,13.0,8.0,10.0,16.0,10.0,11.0,12.0,13.333333333333334,-0.7818314824680299,0.6234898018587334
2019,10,14,9.0,18.0,13.0,8.0,10.0,16.0,10.0,12.428571428571429,13.333333333333334,0.0,1.0
2019,10,15,13.0,9.0,18.0,13.0,8.0,10.0,16.0,11.571428571428571,10.666666666666666,0.7818314824680298,0.6234898018587336
2019,10,16,10.0,13.0,9.0,18.0,13.0,8.0,10.0,11.714285714285714,11.333333333333334,0.9749279121818236,-0.22252093395631434
2019,10,17,11.0,10.0,13.0,9.0,18.0,13.0,8.0,12.142857142857142,10.666666666666666,0.43388373911755823,-0.900968867902419
2019,10,18,11.0,11.0,10.0,13.0,9.0,18.0,13.0,12.571428571428571,12.666666666666666,-0.433883739117558,-0.9009688679024191
2019,10,19,16.0,11.0,11.0,10.0,13.0,9.0,18.0,12.857142857142858,15.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,10,20,20.0,16.0,11.0,11.0,10.0,13.0,9.0,12.0,13.0,-0.7818314824680299,0.6234898018587334
2019,10,21,3.0,20.0,16.0,11.0,11.0,10.0,13.0,12.142857142857142,12.333333333333334,0.0,1.0
2019,10,22,14.0,3.0,20.0,16.0,11.0,11.0,10.0,12.714285714285714,10.333333333333334,0.7818314824680298,0.6234898018587336
2019,10,23,14.0,14.0,3.0,20.0,16.0,11.0,11.0,13.0,13.666666666666666,0.9749279121818236,-0.22252093395631434
2019,10,24,13.0,14.0,14.0,3.0,20.0,16.0,11.0,14.142857142857142,15.333333333333334,0.43388373911755823,-0.900968867902419
2019,10,25,19.0,13.0,14.0,14.0,3.0,20.0,16.0,14.0,15.666666666666666,-0.433883739117558,-0.9009688679024191
2019,10,26,15.0,19.0,13.0,14.0,14.0,3.0,20.0,12.714285714285714,15.0,-0.9749279121818236,-0.2225209339563146
2019,10,27,11.0,15.0,19.0,13.0,14.0,14.0,3.0,14.0,12.666666666666666,-0.7818314824680299,0.6234898018587334
2019,10,28,12.0,11.0,15.0,19.0,13.0,14.0,14.0,13.714285714285714,11.666666666666666,0.0,1.0
2019,10,29,12.0,12.0,11.0,15.0,19.0,13.0,14.0,13.857142857142858,13.0,0.7818314824680298,0.6234898018587336
2019,10,30,15.0,12.0,12.0,11.0,15.0,19.0,13.0,14.428571428571429,14.666666666666666,0.9749279121818236,-0.22252093395631434
2019,10,31,17.0,15.0,12.0,12.0,11.0,15.0,19.0,13.857142857142858,15.666666666666666,0.43388373911755823,-0.900968867902419
2019,11,1,15.0,17.0,15.0,12.0,12.0,11.0,15.0,14.0,16.0,-0.433883739117558,-0.9009688679024191
2019,11,2,16.0,15.0,17.0,15.0,12.0,12.0,11.0,15.142857142857142,16.666666666666668,-0.9749279121818236,-0.2225209339563146
2019,11,3,19.0,16.0,15.0,17.0,15.0,12.0,12.0,14.857142857142858,15.0,-0.7818314824680299,0.6234898018587334
2019,11,4,10.0,19.0,16.0,15.0,17.0,15.0,12.0,14.857142857142858,13.666666666666666,0.0,1.0
2019,11,5,12.0,10.0,19.0,16.0,15.0,17.0,15.0,14.714285714285714,12.0,0.7818314824680298,0.6234898018587336
2019,11,6,14.0,12.0,10.0,19.0,16.0,15.0,17.0,14.142857142857142,13.0,0.9749279121818236,-0.22252093395631434
2019,11,7,13.0,14.0,12.0,10.0,19.0,16.0,15.0,15.0,16.0,0.43388373911755823,-0.900968867902419
2019,11,8,21.0,13.0,14.0,12.0,10.0,19.0,16.0,15.285714285714286,17.333333333333332,-0.433883739117558,-0.9009688679024191
2019,11,9,18.0,21.0,13.0,14.0,12.0,10.0,19.0,15.571428571428571,20.0,-0.9749279121818236,-0.2225209339563146
2019,11,10,21.0,18.0,21.0,13.0,14.0,12.0,10.0,15.571428571428571,16.333333333333332,-0.7818314824680299,0.6234898018587334
2019,11,11,10.0,21.0,18.0,21.0,13.0,14.0,12.0,14.857142857142858,12.666666666666666,0.0,1.0
2019,11,12,7.0,10.0,21.0,18.0,21.0,13.0,14.0,14.0,8.333333333333334,0.7818314824680298,0.6234898018587336
2019,11,13,8.0,7.0,10.0,21.0,18.0,21.0,13.0,13.857142857142858,9.0,0.9749279121818236,-0.22252093395631434
2019,11,14,12.0,8.0,7.0,10.0,21.0,18.0,21.0,12.428571428571429,10.333333333333334,0.43388373911755823,-0.900968867902419
2019,11,15,11.0,12.0,8.0,7.0,10.0,21.0,18.0,12.285714285714286,13.333333333333334,-0.433883739117558,-0.9009688679024191
2019,11,16,17.0,11.0,12.0,8.0,7.0,10.0,21.0,10.428571428571429,12.0,-0.9749279121818236,-0.2225209339563146
2019,11,17,8.0,17.0,11.0,12.0,8.0,7.0,10.0,10.714285714285714,12.333333333333334,-0.7818314824680299,0.6234898018587334
2019,11,18,12.0,8.0,17.0,11.0,12.0,8.0,7.0,12.0,12.0,0.0,1.0
2019,11,19,16.0,12.0,8.0,17.0,11.0,12.0,8.0,12.142857142857142,12.333333333333334,0.7818314824680298,0.6234898018587336
2019,11,20,9.0,16.0,12.0,8.0,17.0,11.0,12.0,12.0,12.0,0.9749279121818236,-0.22252093395631434
2019,11,21,11.0,9.0,16.0,12.0,8.0,17.0,11.0,11.571428571428571,9.333333333333334,0.43388373911755823,-0.900968867902419
2019,11,22,8.0,11.0,9.0,16.0,12.0,8.0,17.0,10.428571428571429,9.333333333333334,-0.433883739117558,-0.9009688679024191
2019,11,23,9.0,8.0,11.0,9.0,16.0,12.0,8.0,12.285714285714286,12.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,11,24,21.0,9.0,8.0,11.0,9.0,16.0,12.0,12.0,13.333333333333334,-0.7818314824680299,0.6234898018587334
2019,11,25,10.0,21.0,9.0,8.0,11.0,9.0,16.0,12.0,15.666666666666666,0.0,1.0
2019,11,26,16.0,10.0,21.0,9.0,8.0,11.0,9.0,13.285714285714286,14.666666666666666,0.7818314824680298,0.6234898018587336
2019,11,27,18.0,16.0,10.0,21.0,9.0,8.0,11.0,13.0,14.333333333333334,0.9749279121818236,-0.22252093395631434
2019,11,28,9.0,18.0,16.0,10.0,21.0,9.0,8.0,14.142857142857142,14.333333333333334,0.43388373911755823,-0.900968867902419
2019,11,29,16.0,9.0,18.0,16.0,10.0,21.0,9.0,14.285714285714286,11.666666666666666,-0.433883739117558,-0.9009688679024191
2019,11,30,10.0,16.0,9.0,18.0,16.0,10.0,21.0,14.0,15.0,-0.9749279121818236,-0.2225209339563146
2019,12,1,19.0,10.0,16.0,9.0,18.0,16.0,10.0,14.857142857142858,15.0,-0.7818314824680299,0.6234898018587334
2019,12,2,16.0,19.0,10.0,16.0,9.0,18.0,16.0,14.571428571428571,16.333333333333332,0.0,1.0
2019,12,3,14.0,16.0,19.0,10.0,16.0,9.0,18.0,14.142857142857142,15.0,0.7818314824680298,0.6234898018587336
2019,12,4,15.0,14.0,16.0,19.0,10.0,16.0,9.0,14.571428571428571,13.666666666666666,0.9749279121818236,-0.22252093395631434
2019,12,5,12.0,15.0,14.0,16.0,19.0,10.0,16.0,14.857142857142858,15.0,0.43388373911755823,-0.900968867902419
2019,12,6,18.0,12.0,15.0,14.0,16.0,19.0,10.0,14.857142857142858,13.333333333333334,-0.433883739117558,-0.9009688679024191
2019,12,7,10.0,18.0,12.0,15.0,14.0,16.0,19.0,14.0,13.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,12,8,13.0,10.0,18.0,12.0,15.0,14.0,16.0,13.285714285714286,11.333333333333334,-0.7818314824680299,0.6234898018587334
2019,12,9,11.0,13.0,10.0,18.0,12.0,15.0,14.0,13.285714285714286,12.666666666666666,0.0,1.0
2019,12,10,14.0,11.0,13.0,10.0,18.0,12.0,15.0,12.857142857142858,12.333333333333334,0.7818314824680298,0.6234898018587336
2019,12,11,12.0,14.0,11.0,13.0,10.0,18.0,12.0,12.857142857142858,12.666666666666666,0.9749279121818236,-0.22252093395631434
2019,12,12,12.0,12.0,14.0,11.0,13.0,10.0,18.0,11.142857142857142,10.0,0.43388373911755823,-0.900968867902419
2019,12,13,6.0,12.0,12.0,14.0,11.0,13.0,10.0,11.714285714285714,10.666666666666666,-0.433883739117558,-0.9009688679024191
2019,12,14,14.0,6.0,12.0,12.0,14.0,11.0,13.0,11.0,9.333333333333334,-0.9749279121818236,-0.2225209339563146
2019,12,15,8.0,14.0,6.0,12.0,12.0,14.0,11.0,11.428571428571429,12.0,-0.7818314824680299,0.6234898018587334
2019,12,16,14.0,8.0,14.0,6.0,12.0,12.0,14.0,11.0,11.0,0.0,1.0
2019,12,17,11.0,14.0,8.0,14.0,6.0,12.0,12.0,10.857142857142858,12.0,0.7818314824680298,0.6234898018587336
2019,12,18,11.0,11.0,14.0,8.0,14.0,6.0,12.0,10.857142857142858,11.333333333333334,0.9749279121818236,-0.22252093395631434
2019,12,19,12.0,11.0,11.0,14.0,8.0,14.0,6.0,10.857142857142858,9.666666666666666,0.43388373911755823,-0.900968867902419
2019,12,20,6.0,12.0,11.0,11.0,14.0,8.0,14.0,11.0,11.0,-0.433883739117558,-0.9009688679024191
2019,12,21,15.0,6.0,12.0,11.0,11.0,14.0,8.0,12.285714285714286,12.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,12,22,17.0,15.0,6.0,12.0,11.0,11.0,14.0,12.142857142857142,15.0,-0.7818314824680299,0.6234898018587334
2019,12,23,13.0,17.0,15.0,6.0,12.0,11.0,11.0,13.0,15.666666666666666,0.0,1.0
2019,12,24,17.0,13.0,17.0,15.0,6.0,12.0,11.0,13.428571428571429,14.666666666666666,0.7818314824680298,0.6234898018587336
2019,12,25,14.0,17.0,13.0,17.0,15.0,6.0,12.0,14.0,15.666666666666666,0.9749279121818236,-0.22252093395631434
2019,12,26,16.0,14.0,17.0,13.0,17.0,15.0,6.0,14.285714285714286,12.666666666666666,0.43388373911755823,-0.900968867902419
2019,12,27,8.0,16.0,14.0,17.0,13.0,17.0,15.0,13.714285714285714,11.666666666666666,-0.433883739117558,-0.9009688679024191
2019,12,28,11.0,8.0,16.0,14.0,17.0,13.0,17.0,12.857142857142858,10.0,-0.9749279121818236,-0.2225209339563146
2019,12,29,11.0,11.0,8.0,16.0,14.0,17.0,13.0,12.0,9.666666666666666,-0.7818314824680299,0.6234898018587334
2019,12,30,7.0,11.0,11.0,8.0,16.0,14.0,17.0,10.714285714285714,8.666666666666666,0.0,1.0
2019,12,31,8.0,7.0,11.0,11.0,8.0,16.0,14.0,10.285714285714286,8.666666666666666,0.7818314824680298,0.6234898018587336
2019,1,1,5.0,7.0,4.0,7.0,3.0,8.0,3.0,5.428571428571429,5.333333333333333,0.7818314824680298,0.6234898018587336
2019,1,2,4.0,5.0,7.0,4.0,7.0,3.0,8.0,5.0,4.666666666666667,0.9749279121818236,-0.22252093395631434
2019,1,3,5.0,4.0,5.0,7.0,4.0,7.0,3.0,6.0,6.333333333333333,0.43388373911755823,-0.900968867902419
2019,1,4,10.0,5.0,4.0,5.0,7.0,4.0,7.0,5.571428571428571,6.333333333333333,-0.433883739117558,-0.9009688679024191
2019,1,5,4.0,10.0,5.0,4.0,5.0,7.0,4.0,5.714285714285714,6.333333333333333,-0.9749279121818236,-0.2225209339563146
2019,1,6,5.0,4.0,10.0,5.0,4.0,5.0,7.0,5.571428571428571,5.0,-0.7818314824680299,0.6234898018587334
2019,1,7,6.0,5.0,4.0,10.0,5.0,4.0,5.0,5.142857142857143,4.333333333333333,0.0,1.0
2019,1,8,2.0,6.0,5.0,4.0,10.0,5.0,4.0,6.142857142857143,6.333333333333333,0.7818314824680298,0.6234898018587336
2019,1,9,11.0,2.0,6.0,5.0,4.0,10.0,5.0,7.571428571428571,9.333333333333334,0.9749279121818236,-0.22252093395631434
2019,1,10,15.0,11.0,2.0,6.0,5.0,4.0,10.0,8.428571428571429,14.0,0.43388373911755823,-0.900968867902419
2019,1,11,16.0,15.0,11.0,2.0,6.0,5.0,4.0,9.714285714285714,14.666666666666666,-0.433883739117558,-0.9009688679024191
2019,1,12,13.0,16.0,15.0,11.0,2.0,6.0,5.0,10.285714285714286,12.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,1,13,9.0,13.0,16.0,15.0,11.0,2.0,6.0,10.857142857142858,10.666666666666666,-0.7818314824680299,0.6234898018587334
2019,1,14,10.0,9.0,13.0,16.0,15.0,11.0,2.0,12.285714285714286,10.333333333333334,0.0,1.0
2019,1,15,12.0,10.0,9.0,13.0,16.0,15.0,11.0,12.142857142857142,10.666666666666666,0.7818314824680298,0.6234898018587336
2019,1,16,10.0,12.0,10.0,9.0,13.0,16.0,15.0,11.285714285714286,10.333333333333334,0.9749279121818236,-0.22252093395631434
2019,1,17,9.0,10.0,12.0,10.0,9.0,13.0,16.0,12.0,13.333333333333334,0.43388373911755823,-0.900968867902419
2019,1,18,21.0,9.0,10.0,12.0,10.0,9.0,13.0,11.285714285714286,12.666666666666666,-0.433883739117558,-0.9009688679024191
2019,1,19,8.0,21.0,9.0,10.0,12.0,10.0,9.0,11.285714285714286,12.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,1,20,9.0,8.0,21.0,9.0,10.0,12.0,10.0,11.0,8.333333333333334,-0.7818314824680299,0.6234898018587334
2019,1,21,8.0,9.0,8.0,21.0,9.0,10.0,12.0,10.714285714285714,9.0,0.0,1.0
2019,1,22,10.0,8.0,9.0,8.0,21.0,9.0,10.0,10.142857142857142,8.0,0.7818314824680298,0.6234898018587336
2019,1,23,6.0,10.0,8.0,9.0,8.0,21.0,9.0,9.714285714285714,7.333333333333333,0.9749279121818236,-0.22252093395631434
2019,1,24,6.0,6.0,10.0,8.0,9.0,8.0,21.0,8.571428571428571,8.333333333333334,0.43388373911755823,-0.900968867902419
2019,1,25,13.0,6.0,6.0,10.0,8.0,9.0,8.0,8.428571428571429,8.666666666666666,-0.433883739117558,-0.9009688679024191
2019,1,26,7.0,13.0,6.0,6.0,10.0,8.0,9.0,9.0,11.0,-0.9749279121818236,-0.2225209339563146
2019,1,27,13.0,7.0,13.0,6.0,6.0,10.0,8.0,8.571428571428571,8.333333333333334,-0.7818314824680299,0.6234898018587334
2019,1,28,5.0,13.0,7.0,13.0,6.0,6.0,10.0,9.142857142857142,10.666666666666666,0.0,1.0
2019,1,29,14.0,5.0,13.0,7.0,13.0,6.0,6.0,9.857142857142858,10.0,0.7818314824680298,0.6234898018587336
2019,1,30,11.0,14.0,5.0,13.0,7.0,13.0,6.0,10.714285714285714,12.333333333333334,0.9749279121818236,-0.22252093395631434
2019,1,31,12.0,11.0,14.0,5.0,13.0,7.0,13.0,9.428571428571429,9.0,0.43388373911755823,-0.900968867902419
2019,2,1,4.0,12.0,11.0,14.0,5.0,13.0,7.0,10.142857142857142,9.333333333333334,-0.433883739117558,-0.9009688679024191
2019,2,2,12.0,4.0,12.0,11.0,14.0,5.0,13.0,9.714285714285714,8.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,2,3,10.0,12.0,4.0,12.0,11.0,14.0,5.0,10.857142857142858,11.666666666666666,-0.7818314824680299,0.6234898018587334
2019,2,4,13.0,10.0,12.0,4.0,12.0,11.0,14.0,10.571428571428571,11.666666666666666,0.0,1.0
2019,2,5,12.0,13.0,10.0,12.0,4.0,12.0,11.0,9.571428571428571,9.666666666666666,0.7818314824680298,0.6234898018587336
2019,2,6,4.0,12.0,13.0,10.0,12.0,4.0,12.0,8.571428571428571,7.0,0.9749279121818236,-0.22252093395631434
2019,2,7,5.0,4.0,12.0,13.0,10.0,12.0,4.0,9.285714285714286,6.0,0.43388373911755823,-0.900968867902419
2019,2,8,9.0,5.0,4.0,12.0,13.0,10.0,12.0,9.0,8.0,-0.433883739117558,-0.9009688679024191
2019,2,9,10.0,9.0,5.0,4.0,12.0,13.0,10.0,8.857142857142858,9.333333333333334,-0.9749279121818236,-0.2225209339563146
2019,2,10,9.0,10.0,9.0,5.0,4.0,12.0,13.0,7.714285714285714,8.0,-0.7818314824680299,0.6234898018587334
2019,2,11,5.0,9.0,10.0,9.0,5.0,4.0,12.0,7.571428571428571,8.333333333333334,0.0,1.0
2019,2,12,11.0,5.0,9.0,10.0,9.0,5.0,4.0,8.857142857142858,9.666666666666666,0.7818314824680298,0.6234898018587336
2019,2,13,13.0,11.0,5.0,9.0,10.0,9.0,5.0,9.0,10.0,0.9749279121818236,-0.22252093395631434
2019,2,14,6.0,13.0,11.0,5.0,9.0,10.0,9.0,9.714285714285714,11.0,0.43388373911755823,-0.900968867902419
2019,2,15,14.0,6.0,13.0,11.0,5.0,9.0,10.0,9.428571428571429,9.333333333333334,-0.433883739117558,-0.9009688679024191
2019,2,16,8.0,14.0,6.0,13.0,11.0,5.0,9.0,9.571428571428571,10.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,2,17,10.0,8.0,14.0,6.0,13.0,11.0,5.0,9.857142857142858,8.333333333333334,-0.7818314824680299,0.6234898018587334
2019,2,18,7.0,10.0,8.0,14.0,6.0,13.0,11.0,10.142857142857142,10.0,0.0,1.0
